pep_query	3642	75.000	4	1	0	5	8	2	5	13	11.0	75.00	44	9	8	3
pep_query	3687	75.000	4	1	0	5	8	2	5	15	11.0	75.00	44	9	11	3
pep_query	3662	75.000	4	1	0	5	8	12	15	17	11.0	75.00	44	9	16	3
pep_query	3591	75.000	4	1	0	5	8	9	12	17	11.0	75.00	44	9	18	3
pep_query	3572	75.000	4	1	0	5	8	9	12	18	11.0	75.00	44	9	21	3
pep_query	3572	66.667	3	1	0	5	7	17	19	322	 7.3	66.67	44	9	21	2
pep_query	3728	75.000	4	1	0	5	8	18	21	18	11.0	75.00	44	9	24	3
pep_query	3728	100.000	2	0	0	7	8	4	5	66	 9.3	100.00	44	9	24	2
pep_query	3697	75.000	4	1	0	5	8	18	21	18	11.0	75.00	44	9	25	3
pep_query	3697	100.000	2	0	0	7	8	4	5	66	 9.3	100.00	44	9	25	2
pep_query	3604	100.000	2	0	0	7	8	3	4	38	 9.3	100.00	33	9	5	2
pep_query	3604	66.667	3	1	0	6	8	1	3	239	 7.3	66.67	33	9	5	2
pep_query	3716	100.000	2	0	0	5	6	3	4	44	 9.3	100.00	22	9	6	2
pep_query	3637	100.000	2	0	0	7	8	4	5	44	 9.3	100.00	22	9	6	2
pep_query	3132	100.000	2	0	0	5	6	4	5	44	 9.3	100.00	22	9	6	2
pep_query	3101	100.000	2	0	0	5	6	4	5	44	 9.3	100.00	22	9	6	2
pep_query	2993	100.000	2	0	0	4	5	3	4	44	 9.3	100.00	22	9	6	2
pep_query	2992	100.000	2	0	0	4	5	3	4	44	 9.3	100.00	22	9	6	2
pep_query	3091	100.000	2	0	0	5	6	3	4	48	 9.3	100.00	22	9	7	2
pep_query	3274	100.000	2	0	0	7	8	4	5	51	 9.3	100.00	22	9	8	2
pep_query	3090	100.000	2	0	0	5	6	3	4	51	 9.3	100.00	22	9	8	2
pep_query	3066	100.000	2	0	0	6	7	6	7	54	 9.3	100.00	22	9	9	2
pep_query	3622	100.000	2	0	0	3	4	3	4	56	 9.3	100.00	33	9	10	2
pep_query	3622	100.000	2	0	0	2	3	6	7	56	 9.3	100.00	33	9	10	2
pep_query	3691	100.000	2	0	0	4	5	9	10	57	 9.3	100.00	22	9	11	2
pep_query	3692	100.000	2	0	0	4	5	9	10	59	 9.3	100.00	22	9	12	2
pep_query	3557	100.000	2	0	0	4	5	2	3	59	 9.3	100.00	22	9	12	2
pep_query	3272	100.000	2	0	0	2	3	2	3	59	 9.3	100.00	22	9	12	2
pep_query	3636	100.000	2	0	0	5	6	9	10	60	 9.3	100.00	22	9	13	2
pep_query	3618	100.000	2	0	0	7	8	3	4	60	 9.3	100.00	33	9	13	2
pep_query	3618	66.667	3	1	0	6	8	1	3	306	 7.3	66.67	33	9	13	2
pep_query	3174	100.000	2	0	0	7	8	2	3	60	 9.3	100.00	22	9	13	2
pep_query	3520	100.000	2	0	0	4	5	8	9	61	 9.3	100.00	22	9	14	2
pep_query	3456	100.000	2	0	0	7	8	8	9	61	 9.3	100.00	22	9	14	2
pep_query	3456	100.000	2	0	0	7	8	9	10	61	 9.3	100.00	22	9	14	2
pep_query	3663	100.000	2	0	0	4	5	3	4	62	 9.3	100.00	67	9	16	2
pep_query	3663	100.000	2	0	0	2	3	8	9	62	 9.3	100.00	67	9	16	2
pep_query	3663	100.000	2	0	0	2	3	13	14	62	 9.3	100.00	67	9	16	2
pep_query	3663	66.667	3	1	0	5	7	6	8	314	 7.3	66.67	67	9	16	2
pep_query	3660	100.000	2	0	0	7	8	4	5	62	 9.3	100.00	67	9	16	2
pep_query	3660	100.000	2	0	0	2	3	10	11	62	 9.3	100.00	67	9	16	2
pep_query	3660	66.667	3	1	0	5	7	3	5	314	 7.3	66.67	67	9	16	2
pep_query	3625	100.000	2	0	0	4	5	12	13	63	 9.3	100.00	22	9	17	2
pep_query	3661	100.000	2	0	0	7	8	4	5	64	 9.3	100.00	67	9	20	2
pep_query	3661	100.000	2	0	0	2	3	10	11	64	 9.3	100.00	67	9	20	2
pep_query	3661	66.667	3	1	0	5	7	3	5	321	 7.3	66.67	67	9	20	2
pep_query	3156	100.000	2	0	0	7	8	4	5	64	 9.3	100.00	33	9	20	2
pep_query	3156	66.667	3	1	0	6	8	2	4	321	 7.3	66.67	33	9	20	2
pep_query	3121	100.000	2	0	0	2	3	10	11	65	 9.3	100.00	22	9	21	2
pep_query	3029	100.000	2	0	0	2	3	2	3	65	 9.3	100.00	22	9	22	2
pep_query	3534	100.000	2	0	0	2	3	5	6	66	 9.3	100.00	56	9	23	2
pep_query	3534	66.667	3	1	0	6	8	15	17	325	 7.3	66.67	56	9	23	2
pep_query	3533	100.000	2	0	0	2	3	5	6	66	 9.3	100.00	56	9	24	2
pep_query	3533	66.667	3	1	0	6	8	15	17	326	 7.3	66.67	56	9	24	2
pep_query	3055	100.000	2	0	0	2	3	4	5	66	 9.3	100.00	22	9	24	2
pep_query	3532	100.000	2	0	0	2	3	5	6	66	 9.3	100.00	56	9	26	2
pep_query	3532	66.667	3	1	0	6	8	15	17	327	 7.3	66.67	56	9	26	2
pep_query	3012	100.000	2	0	0	3	4	3	4	66	 9.3	100.00	33	9	26	2
pep_query	3012	100.000	2	0	0	2	3	6	7	66	 9.3	100.00	33	9	26	2
pep_query	3643	100.000	2	0	0	7	8	19	20	67	 9.3	100.00	44	9	30	2
pep_query	3643	100.000	2	0	0	7	8	20	21	67	 9.3	100.00	44	9	30	2
pep_query	3643	66.667	3	1	0	5	7	7	9	330	 7.3	66.67	44	9	30	2
pep_query	3558	100.000	2	0	0	4	5	18	19	67	 9.3	100.00	22	9	30	2
pep_query	3455	100.000	2	0	0	7	8	5	6	68	 9.3	100.00	22	9	31	2
pep_query	3455	100.000	2	0	0	7	8	6	7	68	 9.3	100.00	22	9	31	2
pep_query	3051	100.000	2	0	0	4	5	26	27	68	 9.3	100.00	22	9	32	2
pep_query	3465	100.000	2	0	0	7	8	6	7	69	 9.3	100.00	22	9	39	2
pep_query	3465	100.000	2	0	0	7	8	7	8	69	 9.3	100.00	22	9	39	2
pep_query	3088	100.000	2	0	0	2	3	42	43	71	 9.3	100.00	56	9	64	2
pep_query	3088	66.667	3	1	0	5	7	22	24	340	 7.3	66.67	56	9	64	2
pep_query	3063	100.000	2	0	0	3	4	60	61	73	 9.3	100.00	89	9	333	2
pep_query	3063	100.000	2	0	0	8	9	66	67	73	 9.3	100.00	89	9	333	2
pep_query	3063	100.000	2	0	0	4	5	101	102	73	 9.3	100.00	89	9	333	2
pep_query	3063	100.000	2	0	0	3	4	201	202	73	 9.3	100.00	89	9	333	2
pep_query	3063	100.000	2	0	0	6	7	227	228	73	 9.3	100.00	89	9	333	2
pep_query	3063	100.000	2	0	0	3	4	261	262	73	 9.3	100.00	89	9	333	2
pep_query	3063	100.000	2	0	0	2	3	264	265	73	 9.3	100.00	89	9	333	2
pep_query	3063	100.000	2	0	0	4	5	290	291	73	 9.3	100.00	89	9	333	2
